user_id,home_city,home_lat,home_lon,preferred_categories,avg_spend,active_hour_center,card_age_days
user_00438,New York,40.7128,-74.006,"['home_goods', 'pharmacy', 'entertainment', 'electronics']",11.917054630968986,18,2346
user_00439,Los Angeles,34.0522,-118.2437,"['gas_station', 'pharmacy', 'restaurant', 'electronics', 'utilities', 'entertainment']",32.029949297862146,10,2635
user_00440,Los Angeles,34.0522,-118.2437,"['ride_share', 'grocery', 'clothing', 'electronics', 'travel']",41.69742054108592,19,307
user_00441,Bengaluru,12.9716,77.5946,"['restaurant', 'grocery', 'utilities', 'streaming', 'ride_share']",32.472161438422106,19,1748
user_00442,Chicago,41.8781,-87.6298,"['ride_share', 'streaming', 'pharmacy', 'travel', 'utilities', 'grocery']",9.57863157551928,21,1993
user_00443,Houston,29.7604,-95.3698,"['ride_share', 'restaurant', 'grocery', 'clothing']",31.391211848105225,8,1335
user_00444,Mumbai,19.076,72.8777,"['restaurant', 'pharmacy', 'gas_station']",15.13966770619973,22,1567
user_00445,Chicago,41.8781,-87.6298,"['travel', 'restaurant', 'pharmacy']",49.491628264326025,17,2543
user_00446,London,51.5074,-0.1278,"['streaming', 'utilities', 'gas_station']",41.26270014336678,17,1808
user_00447,Chicago,41.8781,-87.6298,"['restaurant', 'pharmacy', 'electronics']",18.841693020668643,11,1706
user_00448,Mumbai,19.076,72.8777,"['clothing', 'electronics', 'restaurant', 'grocery', 'streaming']",24.32926263705986,17,2281
user_00449,London,51.5074,-0.1278,"['grocery', 'pharmacy', 'entertainment', 'streaming']",17.53978776592629,9,1236
user_00450,London,51.5074,-0.1278,"['restaurant', 'grocery', 'electronics', 'gas_station']",31.893191092633305,18,1225
user_00451,Los Angeles,34.0522,-118.2437,"['restaurant', 'clothing', 'streaming', 'ride_share', 'travel', 'pharmacy']",58.73791280107092,12,403
user_00452,Delhi,28.7041,77.1025,"['pharmacy', 'streaming', 'entertainment', 'gas_station']",18.330463944532887,15,212
user_00453,Mumbai,19.076,72.8777,"['ride_share', 'clothing', 'electronics', 'utilities', 'grocery', 'restaurant']",44.809846773034046,20,2882
user_00454,Los Angeles,34.0522,-118.2437,"['utilities', 'pharmacy', 'travel']",24.091171099970342,14,2445
user_00455,Houston,29.7604,-95.3698,"['streaming', 'travel', 'entertainment']",20.579106234879223,16,2844
user_00456,London,51.5074,-0.1278,"['ride_share', 'clothing', 'restaurant', 'streaming']",31.055681913673556,22,2955
user_00457,New York,40.7128,-74.006,"['restaurant', 'ride_share', 'gas_station', 'home_goods']",17.79388050881209,11,819
user_00458,Chicago,41.8781,-87.6298,"['streaming', 'restaurant', 'entertainment']",23.75541291662859,11,2599
user_00459,Chicago,41.8781,-87.6298,"['pharmacy', 'restaurant', 'utilities', 'streaming', 'travel']",16.139557795960762,16,1365
user_00460,Mumbai,19.076,72.8777,"['grocery', 'home_goods', 'utilities', 'travel', 'streaming', 'entertainment']",107.64460212721981,14,642
user_00461,Chicago,41.8781,-87.6298,"['restaurant', 'home_goods', 'entertainment']",33.82357792968739,20,1201
user_00462,Bengaluru,12.9716,77.5946,"['clothing', 'streaming', 'ride_share', 'home_goods', 'grocery', 'restaurant']",21.7619861958374,12,1680
user_00463,Chicago,41.8781,-87.6298,"['grocery', 'streaming', 'pharmacy', 'electronics', 'entertainment', 'home_goods']",37.65207051305835,15,1130
user_00464,Bengaluru,12.9716,77.5946,"['pharmacy', 'clothing', 'utilities']",30.95712461405757,12,2043
user_00465,Los Angeles,34.0522,-118.2437,"['gas_station', 'clothing', 'ride_share', 'pharmacy']",29.0035501157951,12,1737
user_00466,Los Angeles,34.0522,-118.2437,"['ride_share', 'electronics', 'streaming', 'entertainment']",47.870527368582685,20,2145
user_00467,Bengaluru,12.9716,77.5946,"['travel', 'gas_station', 'restaurant']",52.169843959454596,12,2936
user_00468,Delhi,28.7041,77.1025,"['travel', 'home_goods', 'grocery', 'gas_station']",24.087651214409558,11,852
user_00469,New York,40.7128,-74.006,"['grocery', 'ride_share', 'entertainment', 'pharmacy']",23.441525780455343,19,845
user_00470,Mumbai,19.076,72.8777,"['ride_share', 'travel', 'streaming', 'restaurant', 'grocery']",28.07751229384724,11,1555
user_00471,London,51.5074,-0.1278,"['gas_station', 'ride_share', 'home_goods', 'travel', 'pharmacy', 'entertainment']",8.321539727884524,10,1089
user_00472,Los Angeles,34.0522,-118.2437,"['grocery', 'streaming', 'entertainment', 'gas_station', 'electronics']",13.34157851144446,21,936
user_00473,Houston,29.7604,-95.3698,"['clothing', 'utilities', 'streaming', 'travel']",75.19799440596643,8,2824
user_00474,New York,40.7128,-74.006,"['gas_station', 'utilities', 'entertainment', 'grocery', 'electronics', 'home_goods']",88.85276092338034,17,1281
user_00475,Mumbai,19.076,72.8777,"['streaming', 'pharmacy', 'ride_share', 'clothing', 'electronics', 'home_goods']",28.519223716701603,12,2803
user_00476,Delhi,28.7041,77.1025,"['grocery', 'travel', 'pharmacy']",46.80238568658595,16,2681
user_00477,Mumbai,19.076,72.8777,"['utilities', 'restaurant', 'ride_share', 'entertainment', 'pharmacy']",39.91491616375402,12,2653
user_00478,Bengaluru,12.9716,77.5946,"['clothing', 'utilities', 'entertainment', 'electronics', 'gas_station']",210.04640554125598,16,1014
user_00479,New York,40.7128,-74.006,"['utilities', 'pharmacy', 'gas_station', 'grocery', 'ride_share', 'home_goods']",64.82847571381497,12,1744
user_00480,Delhi,28.7041,77.1025,"['entertainment', 'grocery', 'home_goods', 'electronics', 'pharmacy', 'ride_share']",30.668910221803277,19,940
user_00481,London,51.5074,-0.1278,"['travel', 'clothing', 'gas_station', 'entertainment', 'home_goods']",18.665478264521553,12,429
user_00482,London,51.5074,-0.1278,"['entertainment', 'clothing', 'travel', 'gas_station']",12.630723359544747,18,1404
user_00483,Los Angeles,34.0522,-118.2437,"['pharmacy', 'electronics', 'clothing', 'streaming']",37.41524274885895,20,1387
user_00484,Bengaluru,12.9716,77.5946,"['home_goods', 'clothing', 'ride_share', 'restaurant', 'entertainment']",21.035038615813594,8,2628
user_00485,Los Angeles,34.0522,-118.2437,"['electronics', 'travel', 'restaurant', 'streaming', 'clothing', 'entertainment']",14.106670551071337,8,647
user_00486,Chicago,41.8781,-87.6298,"['pharmacy', 'streaming', 'home_goods', 'ride_share']",22.467195542815567,10,1325
user_00487,Chicago,41.8781,-87.6298,"['ride_share', 'pharmacy', 'gas_station']",17.306310397087373,13,2628
user_00488,New York,40.7128,-74.006,"['ride_share', 'clothing', 'electronics']",91.12981068085709,20,720
user_00489,Chicago,41.8781,-87.6298,"['restaurant', 'gas_station', 'home_goods', 'streaming', 'travel', 'electronics']",56.203770993085655,14,1985
user_00490,Delhi,28.7041,77.1025,"['grocery', 'travel', 'electronics']",32.95741966817047,19,1558
user_00491,New York,40.7128,-74.006,"['travel', 'electronics', 'grocery', 'home_goods', 'utilities']",80.4766019632967,11,2870
user_00492,Bengaluru,12.9716,77.5946,"['gas_station', 'restaurant', 'streaming', 'travel', 'clothing']",34.688942790033856,10,297
user_00493,New York,40.7128,-74.006,"['clothing', 'ride_share', 'travel', 'home_goods', 'pharmacy']",19.751500817175458,14,2843
user_00494,Chicago,41.8781,-87.6298,"['ride_share', 'pharmacy', 'electronics', 'gas_station', 'streaming']",82.5888304132315,8,965
user_00495,Houston,29.7604,-95.3698,"['electronics', 'grocery', 'home_goods', 'travel']",45.7570567720687,10,534
user_00496,Bengaluru,12.9716,77.5946,"['streaming', 'utilities', 'clothing']",17.772499797084702,20,2220
user_00497,New York,40.7128,-74.006,"['utilities', 'restaurant', 'grocery']",29.541521823215426,8,2855
user_00498,Los Angeles,34.0522,-118.2437,"['ride_share', 'streaming', 'restaurant', 'travel', 'clothing', 'electronics']",19.5823577867203,19,657
user_00499,Houston,29.7604,-95.3698,"['clothing', 'streaming', 'restaurant']",14.444593054016089,18,2161
